2018-03-21 17:45:00.000,453308,116046849,38400,214,1,-92.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,497,3,-332.0,2,2,0
2018-03-21 17:45:00.000,453308,116046850,38400,17,1,-103.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,356,2,-215.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,344,3,-335.0,2,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,238,1,-124.0,1,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,83,3,-353.0,3,3,0
2018-03-21 17:45:00.000,453308,116046849,38400,428,1,-113.0,1,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,466,1,-100.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,59,1,-124.0,1,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,304,2,-184.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,29,1,-122.0,1,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,15,1,-127.0,1,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,360,1,-84.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,493,1,-107.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,184,1,-99.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,133,1,-116.0,1,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,1,1,-117.0,1,1,0
2018-03-21 17:45:00.000,453308,116046851,38400,135,2,-177.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046851,38400,224,2,-195.0,1,1,0
2018-03-21 17:45:00.000,453308,116046849,38400,376,1,-102.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,421,1,-111.0,1,NIL,0
2018-03-21 17:45:00.000,453308,116046850,38400,113,1,-100.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,377,1,-100.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,300,1,-89.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,474,1,-109.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046851,38400,60,1,-85.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046851,38400,35,1,-114.0,1,1,0
2018-03-21 17:45:00.000,453308,116046850,38400,447,1,-108.0,NIL,NIL,0
2018-03-21 17:45:00.000,453308,116046849,38400,85,1,-106.0,NIL,NIL,0
