"2018-03-21 17:45:00.000",453308,116046850,-438526.0,4887,NIL,NIL,NIL,NIL,138,NIL,NIL,NIL,NIL,NIL,NIL,NIL,"{'0': {'38400'}, 'None': {'NIL'}}",-438198.0
"2018-03-21 17:45:00.000",453308,116046849,-594549.0,6987,NIL,NIL,NIL,NIL,40,NIL,NIL,NIL,NIL,NIL,NIL,NIL,"{'0': {'38400'}, 'None': {'NIL'}}",-594284.0
"2018-03-21 17:45:00.000",453308,116046851,-377691.0,4708,NIL,NIL,NIL,NIL,69,NIL,NIL,NIL,NIL,NIL,NIL,NIL,"{'0': {'38400'}, 'None': {'NIL'}}",-377451.0
